"";"Month";"Year";"Dry weight";"Ca";"Mg";"K";"S";"P";"Date"
"815";11;2072;849,0064697;1,1667244;0,1878629;0,7388781;0,0782729;0,1279959;2072-11-01
"816";12;2072;850,3513184;1,1689142;0,1878629;0,7389039;0,0783009;0,1280436;2072-12-01
"817";1;2073;853,2650757;1,169015;0,187863;0,7389051;0,0783026;0,1280463;2073-01-01
"818";2;2073;856,178833;1,169015;0,187863;0,7389065;0,0783056;0,1280509;2073-02-01
"819";3;2073;862,0063477;1,169015;0,187863;0,7389094;0,0783192;0,1280709;2073-03-01
"820";4;2073;934,8505859;1,173589;0,1882601;0,740275;0,0790413;0,1290985;2073-04-01
"821";5;2073;1080,5390625;1,2469723;0,1958622;0,7668042;0,0826757;0,1343707;2073-05-01
"822";6;2073;1173,7796631;1,3866259;0,2180399;0,8516049;0,0891426;0,1447002;2073-06-01
"823";7;2073;1267,0202637;1,5265017;0,2402926;0,9356038;0,097417;0,1550077;2073-07-01
"824";8;2073;1348,605835;1,6593515;0,2619168;1,0205209;0,1042566;0,1640208;2073-08-01
"825";9;2073;1424,3638916;1,782712;0,2818108;1,0927832;0,110931;0,1728235;2073-09-01
"826";10;2073;1427,27771;1,7845715;0,2818108;1,0930902;0,1112117;0,1733134;2073-10-01
"827";11;2073;1430,1915283;1,7845715;0,2818108;1,0931115;0,1112427;0,1733667;2073-11-01
"828";12;2073;1433,1053467;1,7845715;0,2818108;1,0931177;0,111254;0,1733853;2073-12-01
"829";1;2074;1437,4760742;1,7845715;0,2818108;1,0931193;0,1112561;0,1733886;2074-01-01
"830";2;2074;1441,8468018;1,7845715;0,2818108;1,0931211;0,1112597;0,1733944;2074-02-01
"831";3;2074;1450,5881348;1,7845715;0,2818108;1,0931245;0,1112763;0,1734187;2074-03-01
"832";4;2074;1559,8544922;1,7900695;0,2823076;1,0948304;0,1121614;0,1746707;2074-04-01
"833";5;2074;1778,387207;1,8776461;0,291433;1,1264198;0,1164163;0,180736;2074-05-01
"834";6;2074;1918,2480469;2,0654557;0,3216594;1,2398105;0,1252419;0,1939938;2074-06-01
"835";7;2074;2058,1088867;2,2536473;0,3520104;1,3521551;0,1365397;0,2070168;2074-07-01
"836";8;2074;2180,4870605;2,442827;0,3826858;1,4659497;0,1459117;0,2183477;2074-08-01
"837";9;2074;2294,1240234;2,6055601;0,4086187;1,5622385;0,1549912;0,229382;2074-09-01
"838";10;2074;2298,4946289;2,6055601;0,4086187;1,5626258;0,1553216;0,2299538;2074-10-01
"839";11;2074;2302,8654785;2,6055601;0,4086187;1,5626519;0,1553574;0,230015;2074-11-01
"840";12;2074;2307,236084;2,6055601;0,4086187;1,5626596;0,1553702;0,2300362;2074-12-01
"841";1;2075;2313,0637207;2,6055601;0,4086187;1,5626615;0,1553728;0,2300404;2075-01-01
"842";2;2075;2318,8911133;2,6055601;0,4086187;1,5626638;0,1553774;0,2300475;2075-02-01
"843";3;2075;2330,5463867;2,6055601;0,4086187;1,5626682;0,1553978;0,2300775;2075-03-01
"844";4;2075;2476,2348633;2,6120903;0,4092428;1,564813;0,1564907;0,2316182;2075-04-01
"845";5;2075;2767,6118164;2,7156012;0,4205162;1,6037467;0,1616614;0,2389194;2075-05-01
"846";6;2075;2954,0930176;2,9440184;0,4582058;1,7430627;0,1726124;0,2519255;2075-06-01
"847";7;2075;3140,5742188;3,1729977;0,496076;1,8812014;0,1866356;0,2670281;2075-07-01
"848";8;2075;3303,7453613;3,4034343;0,5344179;2,0213718;0,198308;0,280217;2075-08-01
"849";9;2075;3455,2614746;3,60095;0,5666518;2,1393912;0,2095435;0,2930382;2075-09-01
"850";10;2075;3461,0891113;3,60095;0,5666518;2,1398566;0,2099121;0,2936728;2075-10-01
"851";11;2075;3466,916748;3,60095;0,5666518;2,1398873;0,2099514;0,29374;2075-11-01
"852";12;2075;3472,7443848;3,60095;0,5666518;2,1398964;0,2099654;0,2937632;2075-12-01
"853";1;2076;3479,5805664;3,60095;0,5666518;2,1398985;0,2099684;0,293768;2076-01-01
"854";2;2076;3486,4169922;3,60095;0,5666518;2,1399012;0,2099737;0,2937762;2076-02-01
"855";3;2076;3500,0891113;3,60095;0,5666518;2,1399066;0,2099971;0,2938106;2076-03-01
"856";4;2076;3670,9926758;3,6081052;0,5673751;2,1423948;0,2112436;0,2955641;2076-04-01
"857";5;2076;4012,800293;3,7215939;0,58037;2,1871903;0,2171162;0,3038046;2076-05-01
"858";6;2076;4231,5571289;3,9735868;0,6232367;2,3434396;0,2294208;0,3178369;2076-06-01
"859";7;2076;4450,3134766;4,2263074;0,6663371;2,4984994;0,2451821;0,3341023;2076-07-01
"860";8;2076;4641,7255859;4,480917;0,7100497;2,6561115;0,2583437;0,3482939;2076-08-01
"861";9;2076;4819,4658203;4,6983767;0,7465976;2,7881927;0,2709373;0,3620565;2076-09-01
"862";10;2076;4826,3017578;4,6983767;0,7465976;2,7887087;0,2713183;0,362711;2076-10-01
"863";11;2076;4833,1381836;4,6983767;0,7465976;2,7887423;0,2713585;0,3627796;2076-11-01
"864";12;2076;4839,9746094;4,6983767;0,7465976;2,7887523;0,2713727;0,3628033;2076-12-01
"865";1;2077;4847,5947266;4,6983767;0,7465976;2,7887549;0,2713763;0,3628091;2077-01-01
"866";2;2077;4855,215332;4,6983767;0,7465976;2,7887585;0,2713827;0,3628189;2077-02-01
"867";3;2077;4870,4570312;4,6983767;0,7465976;2,788765;0,2714107;0,3628599;2077-03-01
"868";4;2077;5060,9726562;4,7065172;0,7474593;2,7917323;0,2728827;0,3649279;2077-04-01
"869";5;2077;5442,0039062;4,8358207;0,7630354;2,8454144;0,2798916;0,3747223;2077-05-01
"870";6;2077;5685,8637695;5,1087055;0,8105862;3,0170991;0,2933908;0,3932531;2077-06-01
"871";7;2077;5929,7236328;5,3824682;0,8584206;3,1876476;0,310685;0,410605;2077-07-01
"872";8;2077;6143,1010742;5,6585126;0,9069991;3,3612337;0,3251626;0,4257373;2077-08-01
"873";9;2077;6341,2373047;5,8936338;0,9474443;3,5061848;0,3389559;0,4403989;2077-09-01
"874";10;2077;6348,8579102;5,8936338;0,9474443;3,506752;0,3393529;0,4410802;2077-10-01
"875";11;2077;6356,4790039;5,8936338;0,9474443;3,5067887;0,3393944;0,4411513;2077-11-01
"876";12;2077;6364,0996094;5,8936338;0,9474443;3,5067995;0,3394091;0,4411756;2077-12-01
"877";1;2078;6372,0561523;5,8936338;0,9474443;3,5068026;0,339413;0,441182;2078-01-01
"878";2;2078;6380,0126953;5,8936343;0,9474443;3,5068061;0,3394201;0,4411928;2078-02-01
"879";3;2078;6395,9267578;5,8936343;0,9474442;3,506814;0,3394508;0,4412378;2078-03-01
"880";4;2078;6594,8476562;5,9022841;0,94839;3,5100732;0,3410543;0,4434893;2078-04-01
"881";5;2078;6992,6894531;6,0407052;0,9656579;3,5695291;0,3487804;0,454263;2078-05-01
"882";6;2078;7247,3076172;6,3257666;1,0163324;3,7510631;0,362985;0,4689365;2078-06-01
"883";7;2078;7501,9262695;6,6118383;1,0673355;3,9315434;0,381186;0,4863307;2078-07-01
"884";8;2078;7724,7172852;6,9005346;1,1192025;4,1154885;0,3964587;0,501941;2078-08-01
"885";9;2078;7931,5947266;7,145772;1,1622001;4,2685246;0,4109487;0,5170401;2078-09-01
"886";10;2078;7939,5512695;7,145772;1,1622001;4,2691216;0,4113477;0,517723;2078-10-01
"887";11;2078;7947,5078125;7,145772;1,1622001;4,2691603;0,4113892;0,517794;2078-11-01
"888";12;2078;7955,4643555;7,145772;1,1622001;4,2691712;0,4114038;0,517818;2078-12-01
"889";1;2079;7963,3095703;7,145772;1,1622001;4,2691746;0,4114081;0,517825;2079-01-01
"890";2;2079;7971,1542969;7,145772;1,1622001;4,2691789;0,4114157;0,5178367;2079-02-01
"891";3;2079;7986,84375;7,145772;1,1622001;4,2691875;0,4114489;0,5178852;2079-03-01
"892";4;2079;8182,9628906;7,1548376;1,1632133;4,2726793;0,4131602;0,5202876;2079-04-01
"893";5;2079;8575,2011719;7,3014231;1,182045;4,33746;0,4215807;0,5320197;2079-05-01
"894";6;2079;8826,2324219;7,589838;1,2339576;4,5221472;0,4359461;0,5505406;2079-06-01
"895";7;2079;9077,2646484;7,8793569;1,2862321;4,7059298;0,4543558;0,5668815;2079-07-01
"896";8;2079;9296,9179688;8,1717501;1,3394597;4,893476;0,469835;0,582516;2079-08-01
"897";9;2079;9500,8818359;8,4195366;1,3834093;5,0489807;0,4844688;0,5969686;2079-09-01
"898";10;2079;9508,7265625;8,4195366;1,3834093;5,0495853;0,4848582;0,5976336;2079-10-01
"899";11;2079;9516,5712891;8,4195366;1,3834093;5,0496244;0,4848985;0,5977024;2079-11-01
"900";12;2079;9524,4160156;8,4195366;1,3834093;5,0496354;0,4849127;0,5977257;2079-12-01
"901";1;2080;9532,1494141;8,4195366;1,3834093;5,0496397;0,4849174;0,5977334;2080-01-01
"902";2;2080;9539,8818359;8,4195366;1,3834093;5,049644;0,4849258;0,5977463;2080-02-01
"903";3;2080;9555,3466797;8,4195366;1,3834093;5,049654;0,4849619;0,5977992;2080-03-01
"904";4;2080;9748,6640625;8,4291887;1,3845041;5,0534301;0,48681;0,600394;2080-04-01
"905";5;2080;10135,2988281;8,5868731;1,4052885;5,1249237;0,4961362;0,6133876;2080-05-01
"906";6;2080;10382,7441406;8,8802795;1,458493;5,3134747;0,5107206;0,6333078;2080-06-01
"907";7;2080;10630,1904297;9,1748762;1,5120897;5,5012732;0,5294113;0,649089;2080-07-01
"908";8;2080;10846,7050781;9,4725704;1,5667202;5,6931248;0,5451537;0,664924;2080-08-01
"909";9;2080;11047,7548828;9,7243767;1,6116807;5,8517489;0,5599976;0,679157;2080-09-01
"910";10;2080;11055,4882812;9,7243767;1,6116807;5,8523688;0,5603841;0,6798129;2080-10-01
"911";11;2080;11063,2216797;9,7243767;1,6116807;5,8524084;0,560424;0,679881;2080-11-01
"912";12;2080;11070,9550781;9,7243767;1,6116807;5,8524199;0,5604379;0,6799041;2080-12-01
"913";1;2081;11078,1269531;9,7243767;1,6116811;5,8524241;0,5604429;0,6799122;2081-01-01
"914";2;2081;11085,3007812;9,7243767;1,6116811;5,8524303;0,5604516;0,6799256;2081-02-01
"915";3;2081;11099,6445312;9,7243767;1,6116811;5,8524399;0,5604891;0,6799804;2081-03-01
"916";4;2081;11278,9541016;9,7341251;1,6128002;5,8563004;0,5623785;0,6826342;2081-04-01
"917";5;2081;11637,5722656;9,8952723;1,6345824;5,931159;0,572199;0,6963218;2081-05-01
"918";6;2081;11867,0878906;10,1775808;1,686024;6,1124344;0,5861508;0,7154605;2081-06-01
"919";7;2081;12096,6025391;10,4610949;1,7378649;6,2931576;0,6040294;0,7300121;2081-07-01
"920";8;2081;12297,4296875;10,7477512;1,7907598;6,477972;0,6191127;0,7451612;2081-08-01
"921";9;2081;12483,9101562;10,9897881;1,8341528;6,6303835;0,633305;0,7584123;2081-09-01
"922";10;2081;12491,0830078;10,9897881;1,8341528;6,6309853;0,6336691;0,7590252;2081-10-01
"923";11;2081;12498,2558594;10,9897881;1,8341528;6,6310234;0,6337067;0,7590891;2081-11-01
"924";12;2081;12505,4287109;10,9897881;1,8341528;6,6310349;0,6337196;0,7591107;2081-12-01
"925";1;2082;12512,0410156;10,98979;1,8341526;6,6310396;0,6337247;0,7591189;2082-01-01
"926";2;2082;12518,6533203;10,98979;1,8341525;6,6310449;0,6337337;0,7591327;2082-02-01
"927";3;2082;12531,8769531;10,98979;1,8341525;6,6310554;0,6337715;0,7591881;2082-03-01
"928";4;2082;12697,1777344;10,999485;1,8352717;6,6349182;0,6356619;0,7618461;2082-04-01
"929";5;2082;13027,7783203;11,1621571;1,8576595;6,7118521;0,6457971;0,7760024;2082-05-01
"930";6;2082;13239,3632812;11,4342089;1,9073786;6,8866467;0,6591617;0,7944811;2082-06-01
"931";7;2082;13450,9472656;11,7074757;1,9575025;7,061059;0,6762871;0,8180388;2082-07-01
"932";8;2082;13636,0839844;11,9839125;2,0065727;7,2396102;0,6907581;0,832055;2082-08-01
"933";9;2082;13807,9970703;12,2169352;2,0504243;7,3864517;0,7043457;0,8444791;2082-09-01
"934";10;2082;13814,609375;12,2169352;2,0504243;7,3870363;0,7046897;0,8450677;2082-10-01
"935";11;2082;13821,2216797;12,2169352;2,0504243;7,387074;0,704725;0,8451282;2082-11-01
"936";12;2082;13827,8339844;12,2169352;2,0504243;7,3870845;0,7047372;0,8451486;2082-12-01
"937";1;2083;13833,9980469;12,2169352;2,0504243;7,3870897;0,7047426;0,8451572;2083-01-01
"938";2;2083;13840,1611328;12,2169361;2,0504243;7,387095;0,7047517;0,8451712;2083-02-01
"939";3;2083;13852,4892578;12,2169361;2,0504243;7,3871074;0,7047901;0,8452277;2083-03-01
"940";4;2083;14006,5820312;12,2266216;2,0515475;7,3909874;0,7066898;0,8479022;2083-04-01
"941";5;2083;14314,7695312;12,3913574;2,0746348;7,4703574;0,7171948;0,8626115;2083-05-01
"942";6;2083;14512,0097656;12,654603;2,1228583;7,6396942;0,7300701;0,8805507;2083-06-01
"943";7;2083;14709,2490234;12,9190674;2,1714902;7,8087983;0,7465656;0,8932007;2083-07-01
"944";8;2083;14881,8339844;13,1867189;2,2172337;7,9820776;0,7605249;0,9070491;2083-08-01
"945";9;2083;15042,0908203;13,4120226;2,2597098;8,1242561;0,7736123;0,9183518;2083-09-01
"946";10;2083;15048,2539062;13,4120226;2,2598746;8,1248283;0,7739415;0,9188976;2083-10-01
"947";11;2083;15054,4179688;13,4120226;2,2598746;8,1248655;0,7739751;0,9189555;2083-11-01
"948";12;2083;15060,5810547;13,4120226;2,2598746;8,124876;0,7739867;0,9189748;2083-12-01
"949";1;2084;15066,1835938;13,4120226;2,2598746;8,1248798;0,773992;0,9189833;2084-01-01
"950";2;2084;15071,7871094;13,4120226;2,2598746;8,1248865;0,7740009;0,9189971;2084-02-01
"951";3;2084;15082,9941406;13,4120226;2,2598746;8,124897;0,7740383;0,919052;2084-03-01
"952";4;2084;15223,0800781;13,4213591;2,2609577;8,1286421;0,7758725;0,9216372;2084-04-01
"953";5;2084;15503,25;13,5823669;2,2838044;8,2071972;0,7863072;0,9362952;2084-05-01
"954";6;2084;15682,5585938;13,830904;2,3293622;8,3669815;0,7983909;0,9532735;2084-06-01
"955";7;2084;15861,8671875;14,0806265;2,3753188;8,5266514;0,8138692;0,9655708;2084-07-01
"956";8;2084;16018,7636719;14,3334417;2,4169035;8,6903963;0,8269836;0,9774793;2084-08-01
"957";9;2084;16164,4521484;14,5460291;2,4555185;8,8244905;0,8392662;0,9874883;2084-09-01
"958";10;2084;16170,0546875;14,5460291;2,4559426;8,825037;0,8395742;0,9880185;2084-10-01
"959";11;2084;16175,6582031;14,5460291;2,4559426;8,8250732;0,8396057;0,9880725;2084-11-01
"960";12;2084;16181,2607422;14,5460291;2,4559426;8,8250818;0,8396165;0,9880906;2084-12-01
"961";1;2085;16186,3037109;14,5460291;2,4559426;8,8250875;0,8396217;0,9880991;2085-01-01
"962";2;2085;16191,3466797;14,5460291;2,4559426;8,8250933;0,8396304;0,9881126;2085-02-01
"963";3;2085;16201,4335938;14,5460291;2,4559426;8,8251047;0,8396668;0,988166;2085-03-01
"964";4;2085;16327,5097656;14,5549726;2,4569843;8,8287086;0,8414329;0,9906583;2085-04-01
"965";5;2085;16579,6640625;14,7114344;2,4796062;8,9065208;0,851821;1,0052965;2085-05-01
"966";6;2085;16741,0410156;14,9427443;2,5220811;9,0553217;0,8630174;1,0193076;2085-06-01
"967";7;2085;16902,4199219;15,1751881;2,5648544;9,2041311;0,8773561;1,0297267;2085-07-01
"968";8;2085;17043,625;15,4051199;2,6022811;9,3547668;0,8895211;1,0407857;2085-08-01
"969";9;2085;17174,7441406;15,608098;2,6370344;9,4815397;0,9009027;1,0517002;2085-09-01
"970";10;2085;17179,7871094;15,608098;2,6376436;9,4820576;0,9011874;1,052187;2085-10-01
"971";11;2085;17184,8300781;15,608098;2,6376436;9,482091;0,9012165;1,0522369;2085-11-01
"972";12;2085;17189,8730469;15,608098;2,6376436;9,4820995;0,9012265;1,0522536;2085-12-01
"973";1;2086;17194,5800781;15,608098;2,6376436;9,4821053;0,9012316;1,0522619;2086-01-01
"974";2;2086;17199,2871094;15,608098;2,6376436;9,482111;0,9012403;1,0522754;2086-02-01
"975";3;2086;17208,7011719;15,608098;2,6376436;9,4821234;0,9012762;1,0523282;2086-03-01
"976";4;2086;17326,3710938;15,6168222;2,6386626;9,485652;0,903005;1,0547707;2086-04-01
"977";5;2086;17561,7148438;15,7713795;2,6613309;9,5637026;0,9134563;1,0695441;2086-05-01
"978";6;2086;17712,3339844;15,9931011;2,7012527;9,7066641;0,9241658;1,0848032;2086-06-01
"979";7;2086;17862,953125;16,2159386;2,7411745;9,8497257;0,9378772;1,0944263;2086-07-01
"980";8;2086;17994,7441406;16,430542;2,7761059;9,9903183;0,9495246;1,1047695;2086-08-01
"981";9;2086;18117,1230469;16,6298161;2,808542;10,1160679;0,9604139;1,1135554;2086-09-01
"982";10;2086;18121,8300781;16,6299381;2,8094399;10,1165743;0,9606866;1,1140219;2086-10-01
"983";11;2086;18126,5371094;16,6299381;2,8094399;10,1166096;0,9607168;1,1140738;2086-11-01
"984";12;2086;18131,2441406;16,6299381;2,8094399;10,1166201;0,9607269;1,1140908;2086-12-01
"985";1;2087;18135,5039062;16,6299381;2,8094399;10,1166248;0,9607322;1,1140993;2087-01-01
"986";2;2087;18139,7617188;16,6299381;2,8094399;10,1166306;0,9607409;1,114113;2087-02-01
"987";3;2087;18148,2792969;16,6299381;2,8094399;10,116643;0,9607768;1,1141658;2087-03-01
"988";4;2087;18254,7441406;16,6384468;2,8104382;10,1201019;0,9624758;1,1165694;2087-04-01
"989";5;2087;18467,6738281;16,7908096;2,8333938;10,1992302;0,9731786;1,1317618;2087-05-01
"990";6;2087;18603,9472656;16,9966736;2,8695133;10,3318081;0,9830815;1,1395311;2087-06-01
"991";7;2087;18740,2226562;17,2035847;2,9056327;10,4646044;0,9957554;1,1478374;2087-07-01
"992";8;2087;18859,4628906;17,3977509;2,9372375;10,5918083;1,0065309;1,1571037;2087-08-01
"993";9;2087;18970,1855469;17,5780468;2,9665844;10,7099257;1,0166067;1,1649828;2087-09-01
"994";10;2087;18974,4453125;17,5795345;2,9676824;10,7105408;1,0168613;1,1653981;2087-10-01
"995";11;2087;18978,703125;17,5795345;2,9676824;10,7105837;1,016896;1,1654578;2087-11-01
"996";12;2087;18982,9628906;17,5795345;2,9676824;10,7105942;1,0169069;1,165476;2087-12-01
"997";1;2088;18986,6621094;17,5795345;2,9676824;10,7105999;1,0169123;1,1654849;2088-01-01
"998";2;2088;18990,359375;17,5795345;2,9676824;10,7106075;1,0169212;1,1654987;2088-02-01
"999";3;2088;18997,7558594;17,5795345;2,9676824;10,710619;1,0169569;1,1655514;2088-03-01
"1000";4;2088;19090,2128906;17,587677;2,9686522;10,7139826;1,018612;1,1678971;2088-04-01
"1001";5;2088;19275,125;17,7362823;2,9922001;10,7953196;1,0297756;1,1838287;2088-05-01
"1002";6;2088;19393,46875;17,9207382;3,023567;10,9144974;1,0386351;1,1907753;2088-06-01
"1003";7;2088;19511,8125;18,1061687;3,0549343;11,0340824;1,0499692;1,1984682;2088-07-01
"1004";8;2088;19615,3632812;18,2747879;3,0823803;11,1445494;1,0596246;1,2066196;2088-08-01
"1005";9;2088;19711,5175781;18,4313602;3,107866;11,2471247;1,0686414;1,2135662;2088-09-01
"1006";10;2088;19715,2167969;18,4340496;3,1088462;11,2482738;1,0688691;1,2139585;2088-10-01
"1007";11;2088;19718,9140625;18,4340496;3,1089504;11,2483168;1,0689;1,2140119;2088-11-01
"1008";12;2088;19722,6132812;18,4340496;3,1089504;11,2483273;1,0689098;1,2140282;2088-12-01
"1009";1;2089;19726,1992188;18,4340496;3,1089504;11,248332;1,0689154;1,2140373;2089-01-01
"1010";2;2089;19729,7871094;18,4340496;3,1089504;11,2483397;1,0689243;1,2140514;2089-02-01
"1011";3;2089;19736,9589844;18,4340496;3,1089504;11,2483511;1,0689602;1,2141045;2089-03-01
"1012";4;2089;19826,6132812;18,4421501;3,1099164;11,2517099;1,070611;1,2164471;2089-04-01
"1013";5;2089;20005,921875;18,5918579;3,1339436;11,3348961;1,0820453;1,2328348;2089-05-01
"1014";6;2089;20120,6796875;18,7742443;3,1643603;11,4532785;1,0908134;1,2418588;2089-06-01
"1015";7;2089;20235,4375;18,957613;3,194777;11,5721292;1,1020252;1,2491753;2089-07-01
"1016";8;2089;20335,8496094;19,1211205;3,2213912;11,6792479;1,1115897;1,257214;2089-08-01
"1017";9;2089;20429,0898438;19,2729492;3,246105;11,7787142;1,12052;1,2641153;2089-09-01
"1018";10;2089;20432,6777344;19,2763901;3,2470553;11,7802315;1,1207472;1,2644882;2089-10-01
"1019";11;2089;20436,2636719;19,2763901;3,2472229;11,7802782;1,120778;1,2645416;2089-11-01
"1020";12;2089;20439,8496094;19,2763901;3,2472229;11,7802877;1,1207877;1,2645578;2089-12-01
"1021";1;2090;20443,0996094;19,2763901;3,2472229;11,7802935;1,1207931;1,2645669;2090-01-01
"1022";2;2090;20446,3496094;19,2763901;3,2472229;11,7803001;1,1208019;1,2645806;2090-02-01
"1023";3;2090;20452,8496094;19,2763901;3,2472229;11,7803125;1,1208366;1,2646321;2090-03-01
"1024";4;2090;20534,0996094;19,2840672;3,2481411;11,7835064;1,1224097;1,2668672;2090-04-01
"1025";5;2090;20696,5976562;19,426981;3,2715893;11,8647633;1,1336735;1,283083;2090-05-01
"1026";6;2090;20800,5957031;19,5947227;3,2991545;11,9734821;1,1417191;1,289607;2090-06-01
"1027";7;2090;20904,59375;19,7633762;3,3267195;12,0827112;1,1520019;1,2960761;2090-07-01
"1028";8;2090;20995,59375;19,9115543;3,3508384;12,1797876;1,16078;1,303391;2090-08-01
"1029";9;2090;21080,09375;20,0491505;3,3732347;12,2699299;1,1689842;1,3096793;2090-09-01
"1030";10;2090;21083,3417969;20,052866;3,3740964;12,2715254;1,1691962;1,310027;2090-10-01
"1031";11;2090;21086,5917969;20,052866;3,3742895;12,2715702;1,1692249;1,3100767;2090-11-01
"1032";12;2090;21089,8417969;20,052866;3,3742895;12,2715807;1,1692339;1,3100919;2090-12-01
"1033";1;2091;21092,8671875;20,052866;3,3742895;12,2715845;1,169239;1,3101004;2091-01-01
"1034";2;2091;21095,890625;20,052866;3,3742895;12,2715912;1,1692474;1,3101134;2091-02-01
"1035";3;2091;21101,9433594;20,052866;3,3742895;12,2716045;1,1692801;1,3101618;2091-03-01
"1036";4;2091;21177,5898438;20,0600681;3,3751502;12,2746019;1,1707537;1,3122578;2091-04-01
"1037";5;2091;21328,8828125;20,1956577;3,3974688;12,3520145;1,1814641;1,3277278;2091-05-01
"1038";6;2091;21425,7070312;20,3533249;3,4231324;12,455184;1,1890758;1,3350472;2091-06-01
"1039";7;2091;21522,5351562;20,5109959;3,4487963;12,5584764;1,1988;1,341234;2091-07-01
"1040";8;2091;21607,2578125;20,6489525;3,4712524;12,6488581;1,207111;1,348194;2091-08-01
"1041";9;2091;21685,9296875;20,7770596;3,4921043;12,7327833;1,2148781;1,354091;2091-09-01
"1042";10;2091;21688,9550781;20,7814827;3,4929063;12,734561;1,2150801;1,3544233;2091-10-01
"1043";11;2091;21691,9804688;20,7814827;3,4931314;12,7346048;1,2151074;1,3544707;2091-11-01
"1044";12;2091;21695,0039062;20,7814827;3,4931314;12,7346153;1,215116;1,3544854;2091-12-01
"1045";1;2092;21697,8085938;20,7814827;3,4931314;12,7346201;1,215121;1,3544935;2092-01-01
"1046";2;2092;21700,609375;20,7814827;3,4931314;12,7346258;1,215129;1,3545061;2092-02-01
"1047";3;2092;21706,2128906;20,7814827;3,4931314;12,7346392;1,2151601;1,3545525;2092-03-01
"1048";4;2092;21776,2539062;20,7883053;3,493948;12,7374878;1,2165588;1,3565444;2092-04-01
"1049";5;2092;21916,3398438;20,9184914;3,5156779;12,8130035;1,2270195;1,3717251;2092-05-01
"1050";6;2092;22005,9941406;21,0644817;3,5394409;12,9086447;1,234199;1,3823247;2092-06-01
"1051";7;2092;22095,6464844;21,2104683;3,5632038;13,0042858;1,2433681;1,3880811;2092-07-01
"1052";8;2092;22174,09375;21,3382111;3,5839965;13,0879707;1,2512146;1,3946167;2092-08-01
"1053";9;2092;22246,9375;21,4568233;3,6033034;13,1656809;1,258544;1,4002957;2092-09-01
"1054";10;2092;22249,7421875;21,4613857;3,6040463;13,1679077;1,2587351;1,4006121;2092-10-01
"1055";11;2092;22252,5429688;21,4616852;3,6043022;13,1679554;1,258761;1,4006573;2092-11-01
"1056";12;2092;22255,3476562;21,4616852;3,6043022;13,1679668;1,2587713;1,4006749;2092-12-01
"1057";1;2093;22258,0371094;21,4616852;3,6043022;13,1679735;1,258777;1,4006844;2093-01-01
"1058";2;2093;22260,7265625;21,4616852;3,6043022;13,1679811;1,2587861;1,4006988;2093-02-01
"1059";3;2093;22266,1054688;21,4616852;3,6043022;13,1679955;1,2588212;1,400751;2093-03-01
"1060";4;2093;22333,3476562;21,4689083;3,6051862;13,1710844;1,2603419;1,4029206;2093-04-01
"1061";5;2093;22467,8300781;21,6087627;3,6304071;13,2591591;1,272875;1,4212669;2093-05-01
"1062";6;2093;22553,8984375;21,7489147;3,6532192;13,350975;1,279871;1,4316262;2093-06-01
"1063";7;2093;22639,96875;21,8890629;3,6760318;13,44279;1,2888027;1,4372809;2093-07-01
"1064";8;2093;22715,2773438;22,011694;3,6959927;13,5231285;1,2964576;1,4437517;2093-08-01
"1065";9;2093;22785,2109375;22,1255684;3,7145276;13,5977287;1,3036;1,4493688;2093-09-01
"1066";10;2093;22787,9003906;22,1299477;3,7152407;13,6002913;1,3037858;1,4496787;2093-10-01
"1067";11;2093;22790,5898438;22,1305313;3,7155185;13,6003399;1,303811;1,4497224;2093-11-01
"1068";12;2093;22793,28125;22,1305313;3,7155185;13,6003532;1,3038212;1,4497401;2093-12-01
"1069";1;2094;22795,6347656;22,1305313;3,7155185;13,600359;1,3038267;1,4497492;2094-01-01
"1070";2;2094;22797,9882812;22,1305313;3,7155185;13,6003675;1,3038354;1,4497631;2094-02-01
"1071";3;2094;22802,6953125;22,1305313;3,7155185;13,6003809;1,3038684;1,4498123;2094-03-01
"1072";4;2094;22861,53125;22,1371708;3,7163386;13,6032495;1,305281;1,4518307;2094-04-01
"1073";5;2094;22979,2011719;22,267498;3,7408476;13,6890192;1,3176557;1,4700168;2094-05-01
"1074";6;2094;23054,5117188;22,3901291;3,7608092;13,7693577;1,3238673;1,4792514;2094-06-01
"1075";7;2094;23129,8222656;22,5127602;3,7807701;13,8496971;1,3317964;1,4909637;2094-07-01
"1076";8;2094;23195,71875;22,6200619;3,7982354;13,9199924;1,338599;1,496758;2094-08-01
"1077";9;2094;23256,90625;22,719698;3,8144536;13,9852695;1,3449409;1,5021411;2094-09-01
"1078";10;2094;23259,2597656;22,7235317;3,8150771;13,9877806;1,3451056;1,5024238;2094-10-01
"1079";11;2094;23261,6132812;22,7243576;3,8153524;13,9878607;1,3451279;1,5024631;2094-11-01
"1080";12;2094;23263,9667969;22,7243576;3,8153524;13,9878769;1,3451406;1,5024852;2094-12-01
"1081";1;2095;23266,2089844;22,7243576;3,8153527;13,9878855;1,3451474;1,5024965;2095-01-01
"1082";2;2095;23268,4492188;22,7243576;3,8153527;13,987895;1,3451577;1,5025131;2095-02-01
"1083";3;2095;23272,9316406;22,7243576;3,8153527;13,9879112;1,3451959;1,5025702;2095-03-01
"1084";4;2095;23328,9667969;22,7314529;3,8162553;13,9910746;1,3467605;1,5048119;2095-04-01
